465,465,7,1420630273.0
466,466,11,1420630281.0
467,467,6,1420630353.0
468,468,9,1420630515.0
469,469,3,1420630523.0
470,470,11,1420630546.0
471,471,8,1420630657.0
472,472,13,1420630667.0
473,473,20,1420630698.0
474,474,7,1420630718.0
475,475,15,1420630781.0
476,476,16,1420630790.0
477,477,15,1420630817.0
478,478,4,1420630889.0
479,479,1,1420630918.0
480,480,16,1420631193.0
481,481,4,1420631277.0
482,482,21,1420631403.0
483,483,15,1420631457.0
484,484,10,1420631572.0
485,485,5,1420631586.0
486,486,13,1420631758.0
487,487,8,1420631800.0
488,488,4,1420631875.0
489,489,9,1420631932.0
490,490,17,1420631936.0
491,491,20,1420631959.0
492,492,18,1420631960.0
493,493,5,1420632025.0
494,494,2,1420632063.0
495,495,2,1420632077.0
496,496,20,1420632085.0
497,497,8,1420632086.0
498,498,8,1420632090.0
499,499,19,1420632223.0
500,500,15,1420632247.0
501,501,7,1420632290.0
502,502,8,1420632292.0
503,503,2,1420632336.0
504,504,4,1420632362.0
505,505,6,1420632441.0
506,506,4,1420632486.0
507,507,8,1420632550.0
508,508,8,1420632671.0
509,509,8,1420632686.0
510,510,8,1420632781.0
511,511,11,1420632818.0
512,512,8,1420632818.0
513,513,20,1420632834.0
514,514,15,1420633010.0
515,515,8,1420633031.0
516,516,11,1420633162.0
517,517,26,1420633176.0
518,518,13,1420633216.0
519,519,24,1420633237.0
520,520,23,1420633244.0
521,521,19,1420633265.0
522,522,13,1420633265.0
523,523,11,1420633270.0
524,524,14,1420633365.0
525,525,7,1420633368.0
526,526,11,1420633412.0
527,527,7,1420633579.0
528,528,9,1420633583.0
529,529,4,1420633661.0
530,530,21,1420633669.0
531,531,7,1420633760.0
532,532,9,1420633766.0
533,533,16,1420633790.0
534,534,19,1420633797.0
535,535,14,1420633827.0
536,536,14,1420633836.0
537,537,6,1420633860.0
538,538,8,1420633902.0
539,539,8,1420633905.0
540,540,15,1420633912.0
541,541,14,1420633948.0
542,542,28,1420633969.0
543,543,14,1420633973.0
544,544,11,1420633997.0
545,545,9,1420633999.0
546,546,3,1420634007.0
547,547,23,1420634064.0
548,548,19,1420634109.0
549,549,18,1420634147.0
550,550,17,1420634155.0
551,551,7,1420634160.0
552,552,16,1420634185.0
553,553,16,1420634188.0
554,554,13,1420634209.0
555,555,19,1420634214.0
556,556,6,1420634305.0
557,557,77,1420634341.0
558,558,13,1420634344.0
559,559,10,1420634408.0
560,560,7,1420634417.0
561,561,9,1420634437.0
562,562,16,1420634447.0
563,563,4,1420634451.0
564,564,17,1420634458.0
565,565,9,1420634479.0
566,566,10,1420634490.0
567,567,17,1420634512.0
568,568,6,1420634562.0
569,569,5,1420634572.0
570,570,18,1420634576.0
571,571,8,1420634591.0
572,572,7,1420634620.0
573,573,13,1420634632.0
574,574,9,1420634642.0
575,575,19,1420634649.0
576,576,12,1420634704.0
577,577,6,1420634705.0
578,578,18,1420634730.0
579,579,7,1420634782.0
580,580,23,1420634788.0
581,581,10,1420634829.0
582,582,10,1420634839.0
583,583,5,1420634857.0
584,584,6,1420634859.0
585,585,4,1420634921.0
586,586,10,1420634991.0
587,587,13,1420635126.0
588,588,17,1420635157.0
589,589,10,1420635179.0
590,590,13,1420635189.0
591,591,3,1420635208.0
592,592,8,1420635215.0
593,593,14,1420635217.0
594,594,2,1420635235.0
595,595,15,1420635263.0
596,596,17,1420635298.0
597,597,3,1420635341.0
598,598,18,1420635353.0
599,599,15,1420635360.0
600,600,9,1420635418.0
601,601,10,1420635448.0
602,602,18,1420635463.0
603,603,16,1420635472.0
604,604,19,1420635485.0
605,605,12,1420635492.0
606,606,14,1420635514.0
607,607,29,1420635532.0
608,608,10,1420635563.0
609,609,11,1420635571.0
610,610,17,1420635631.0
611,611,10,1420635635.0
612,612,11,1420635649.0
613,613,19,1420635659.0
614,614,6,1420635671.0
615,615,6,1420635725.0
616,616,20,1420635739.0
617,617,15,1420635762.0
618,618,8,1420635774.0
619,619,12,1420635811.0
620,620,22,1420635819.0
621,621,4,1420635828.0
622,622,15,1420635852.0
623,623,17,1420635860.0
624,624,11,1420635867.0
625,625,14,1420635901.0
626,626,8,1420635902.0
627,627,9,1420635917.0
628,628,9,1420635964.0
629,629,19,1420636005.0
630,630,12,1420636100.0
631,631,7,1420636121.0
632,632,9,1420636134.0
633,633,4,1420636135.0
634,634,13,1420636153.0
635,635,9,1420636154.0
636,636,21,1420636169.0
637,637,7,1420636178.0
638,638,7,1420636194.0
639,639,6,1420636200.0
640,640,14,1420636212.0
641,641,17,1420636238.0
642,642,3,1420636285.0
643,643,19,1420636286.0
644,644,11,1420636304.0
645,645,6,1420636321.0
646,646,4,1420636335.0
647,647,6,1420636336.0
648,648,8,1420636337.0
649,649,14,1420636345.0
650,650,3,1420636363.0
651,651,30,1420636370.0
652,652,17,1420636411.0
653,653,16,1420636420.0
654,654,17,1420636433.0
655,655,9,1420636447.0
656,656,8,1420636478.0
657,657,18,1420636504.0
658,658,20,1420636511.0
659,659,3,1420636511.0
660,660,7,1420636578.0
661,661,15,1420636582.0
662,662,27,1420636594.0
663,663,8,1420636635.0
664,664,13,1420636648.0
665,665,11,1420636698.0
666,666,14,1420636708.0
667,667,14,1420636713.0
668,668,16,1420636720.0
669,669,17,1420636743.0
670,670,11,1420636744.0
671,671,4,1420636790.0
672,672,11,1420636802.0
673,673,7,1420636832.0
674,674,10,1420636853.0
675,675,10,1420636854.0
676,676,14,1420636867.0
677,677,29,1420636888.0
678,678,20,1420636906.0
679,679,8,1420636911.0
680,680,7,1420636935.0
681,681,19,1420636979.0
682,682,15,1420636987.0
683,683,2,1420636999.0
684,684,5,1420637001.0
685,685,16,1420637005.0
686,686,16,1420637005.0
687,687,11,1420637037.0
688,688,15,1420637128.0
689,689,14,1420637136.0
690,690,4,1420637144.0
691,691,11,1420637220.0
692,692,21,1420637247.0
693,693,7,1420637263.0
694,694,18,1420637264.0
695,695,16,1420637276.0
696,696,12,1420637292.0
697,697,17,1420637310.0
698,698,11,1420637332.0
699,699,10,1420637344.0
700,700,16,1420637370.0
701,701,16,1420637378.0
702,702,6,1420637430.0
703,703,22,1420637450.0
704,704,4,1420637491.0
705,705,19,1420637518.0
706,706,5,1420637529.0
707,707,8,1420637530.0
708,708,5,1420637570.0
709,709,2,1420637596.0
710,710,15,1420637612.0
711,711,5,1420637625.0
712,712,8,1420637660.0
713,713,15,1420637670.0
714,714,3,1420637708.0
715,715,13,1420637734.0
716,716,19,1420637755.0
717,717,19,1420637779.0
718,718,18,1420637783.0
719,719,7,1420637825.0
720,720,10,1420637839.0
721,721,15,1420637876.0
722,722,16,1420637907.0
723,723,17,1420637908.0
724,724,15,1420637929.0
725,725,16,1420637946.0
726,726,15,1420637965.0
727,727,22,1420637965.0
728,728,20,1420637977.0
729,729,29,1420638004.0
730,730,7,1420638008.0
731,731,20,1420638020.0
732,732,13,1420638028.0
733,733,19,1420638085.0
734,734,23,1420638089.0
735,735,10,1420638117.0
736,736,4,1420638121.0
737,737,13,1420638140.0
738,738,8,1420638145.0
739,739,22,1420638154.0
740,740,17,1420638181.0
741,741,11,1420638186.0
742,742,20,1420638197.0
743,743,7,1420638204.0
744,744,3,1420638211.0
745,745,15,1420638218.0
746,746,11,1420638222.0
747,747,20,1420638235.0
748,748,22,1420638252.0
749,749,2,1420638255.0
750,750,22,1420638274.0
751,751,10,1420638293.0
752,752,11,1420638296.0
753,753,17,1420638320.0
754,754,13,1420638350.0
755,755,9,1420638446.0
756,756,9,1420638471.0
757,757,14,1420638473.0
758,758,4,1420638475.0
759,759,3,1420638517.0
760,760,15,1420638526.0
761,761,15,1420638526.0
762,762,20,1420638563.0
763,763,16,1420638578.0
764,764,15,1420638596.0
765,765,19,1420638597.0
766,766,3,1420638655.0
767,767,28,1420638664.0
768,768,6,1420638670.0
769,769,6,1420638698.0
770,770,15,1420638745.0
771,771,14,1420638776.0
772,772,21,1420638782.0
773,773,6,1420638787.0
774,774,12,1420638797.0
775,775,15,1420638821.0
776,776,9,1420638835.0
777,777,2,1420638838.0
778,778,18,1420638847.0
779,779,16,1420638884.0
780,780,5,1420638901.0
781,781,3,1420638912.0
782,782,26,1420638927.0
783,783,7,1420638978.0
784,784,7,1420638999.0
785,785,8,1420639020.0
786,786,15,1420639028.0
787,787,20,1420639069.0
788,788,19,1420639102.0
789,789,8,1420639102.0
790,790,3,1420639136.0
791,791,10,1420639173.0
792,792,11,1420639200.0
793,793,13,1420639204.0
794,794,2,1420639209.0
795,795,19,1420639230.0
796,796,9,1420639232.0
797,797,22,1420639234.0
798,798,20,1420639241.0
799,799,20,1420639285.0
800,800,17,1420639334.0
801,801,11,1420639347.0
802,802,9,1420639397.0
803,803,5,1420639399.0
804,804,10,1420639404.0
805,805,4,1420639433.0
806,806,7,1420639435.0
807,807,12,1420639436.0
808,808,11,1420639507.0
809,809,4,1420639514.0
810,810,6,1420639536.0
811,811,17,1420639561.0
812,812,21,1420639577.0
813,813,19,1420639634.0
814,814,8,1420639648.0
815,815,19,1420639682.0
816,816,18,1420639686.0
817,817,18,1420639690.0
818,818,10,1420639698.0
819,819,9,1420639702.0
820,820,19,1420639710.0
821,821,22,1420639721.0
822,822,9,1420639731.0
823,823,9,1420639752.0
824,824,22,1420639773.0
825,825,21,1420639773.0
826,826,20,1420639794.0
827,827,21,1420639815.0
828,828,4,1420639827.0
829,829,23,1420639831.0
830,830,13,1420639854.0
831,831,7,1420639894.0
832,832,18,1420639910.0
833,833,18,1420639953.0
834,834,11,1420640021.0
835,835,4,1420640027.0
836,836,14,1420640042.0
837,837,10,1420640060.0
838,838,9,1420640077.0
839,839,5,1420640078.0
840,840,33,1420640104.0
841,841,15,1420640120.0
842,842,12,1420640123.0
843,843,9,1420640148.0
844,844,3,1420640180.0
845,845,14,1420640181.0
846,846,9,1420640203.0
847,847,7,1420640211.0
848,848,12,1420640219.0
849,849,2,1420640256.0
850,850,11,1420640265.0
851,851,3,1420640276.0
852,852,15,1420640279.0
853,853,11,1420640281.0
854,854,4,1420640305.0
855,855,7,1420640324.0
856,856,11,1420640337.0
857,857,14,1420640356.0
858,858,10,1420640388.0
859,859,5,1420640389.0
860,860,8,1420640399.0
861,861,11,1420640428.0
862,862,18,1420640434.0
863,863,20,1420640436.0
864,864,8,1420640449.0
865,865,14,1420640464.0
866,866,16,1420640533.0
867,867,4,1420640566.0
868,868,15,1420640570.0
869,869,9,1420640581.0
870,870,21,1420640668.0
871,871,15,1420640679.0
872,872,14,1420640689.0
873,873,15,1420640696.0
874,874,12,1420640726.0
875,875,9,1420640736.0
876,876,17,1420640748.0
877,877,17,1420640758.0
878,878,11,1420640789.0
879,879,19,1420640790.0
880,880,10,1420640795.0
881,881,14,1420640822.0
882,882,10,1420640857.0
883,883,5,1420640857.0
884,884,6,1420640879.0
885,885,20,1420640915.0
886,886,17,1420640926.0
887,887,8,1420640969.0
888,888,9,1420640986.0
889,889,17,1420640990.0
890,890,14,1420641004.0
891,891,22,1420641004.0
892,892,4,1420641020.0
893,893,7,1420641024.0
894,894,14,1420641046.0
895,895,3,1420641051.0
896,896,10,1420641064.0
897,897,18,1420641072.0
898,898,11,1420641108.0
899,899,5,1420641135.0
900,900,18,1420641159.0
901,901,14,1420641162.0
902,902,6,1420641178.0
903,903,3,1420641181.0
904,904,13,1420641190.0
905,905,2,1420641201.0
906,906,5,1420641299.0
907,907,20,1420641313.0
908,908,15,1420641345.0
909,909,7,1420641370.0
910,910,16,1420641372.0
911,911,2,1420641388.0
912,912,13,1420641396.0
913,913,18,1420641441.0
914,914,3,1420641454.0
915,915,8,1420641471.0
916,916,20,1420641488.0
917,917,15,1420641514.0
918,918,18,1420641533.0
919,919,13,1420641545.0
920,920,18,1420641549.0
921,921,13,1420641551.0
922,922,17,1420641562.0
923,923,7,1420641565.0
924,924,7,1420641579.0
925,925,8,1420641580.0
926,926,17,1420641583.0
927,927,18,1420641589.0
928,928,18,1420641593.0
929,929,20,1420641595.0
930,930,19,1420641605.0
931,931,10,1420641607.0
932,932,15,1420641621.0
933,933,11,1420641632.0
934,934,20,1420641650.0
935,935,18,1420641660.0
936,936,8,1420641702.0
937,937,16,1420641705.0
938,938,2,1420641712.0
939,939,9,1420641720.0
940,940,18,1420641729.0
941,941,5,1420641732.0
942,942,15,1420641740.0
943,943,13,1420641742.0
944,944,16,1420641771.0
945,945,8,1420641780.0
946,946,21,1420641802.0
947,947,7,1420641842.0
948,948,15,1420641857.0
949,949,21,1420641865.0
950,950,16,1420641873.0
951,951,3,1420641873.0
952,952,17,1420641893.0
953,953,19,1420641902.0
954,954,16,1420641906.0
955,955,3,1420641930.0
956,956,15,1420641939.0
957,957,18,1420641958.0
958,958,12,1420641960.0
959,959,7,1420641971.0
960,960,3,1420641994.0
961,961,7,1420642070.0
962,962,7,1420642088.0
963,963,10,1420642103.0
964,964,16,1420642109.0
965,965,7,1420642127.0
966,966,7,1420642155.0
967,967,13,1420642162.0
968,968,12,1420642187.0
969,969,17,1420642254.0
970,970,21,1420642264.0
971,971,16,1420642270.0
972,972,6,1420642295.0
973,973,5,1420642296.0
974,974,14,1420642310.0
975,975,7,1420642317.0
976,976,20,1420642339.0
977,977,18,1420642446.0
978,978,12,1420642478.0
979,979,20,1420642494.0
980,980,9,1420642517.0
981,981,20,1420642531.0
982,982,11,1420642541.0
983,983,21,1420642550.0
984,984,17,1420642552.0
985,985,5,1420642577.0
986,986,21,1420642584.0
987,987,12,1420642608.0
988,988,17,1420642650.0
989,989,25,1420642654.0
990,990,12,1420642674.0
991,991,4,1420642679.0
992,992,7,1420642695.0
993,993,12,1420642703.0
994,994,10,1420642788.0
995,995,5,1420642812.0
996,996,19,1420642835.0
997,997,16,1420642860.0
998,998,10,1420642917.0
999,999,17,1420642925.0
1000,1000,11,1420642931.0
1001,1001,5,1420642958.0
1002,1002,14,1420642960.0
1003,1003,37,1420642972.0
1004,1004,7,1420642978.0
1005,1005,20,1420643013.0
1006,1006,6,1420643049.0
1007,1007,13,1420643058.0
1008,1008,15,1420643085.0
1009,1009,5,1420643100.0
1010,1010,10,1420643261.0
1011,1011,13,1420643279.0
1012,1012,19,1420643280.0
1013,1013,9,1420643295.0
1014,1014,20,1420643329.0
1015,1015,21,1420643359.0
1016,1016,18,1420643396.0
1017,1017,7,1420643408.0
1018,1018,2,1420643438.0
1019,1019,10,1420643468.0
1020,1020,6,1420643498.0
1021,1021,20,1420643500.0
1022,1022,18,1420643539.0
1023,1023,14,1420643553.0
1024,1024,3,1420643555.0
1025,1025,13,1420643557.0
1026,1026,22,1420643587.0
1027,1027,19,1420643623.0
1028,1028,18,1420643650.0
1029,1029,19,1420643654.0
1030,1030,6,1420643663.0
1031,1031,21,1420643694.0
1032,1032,15,1420643701.0
1033,1033,6,1420643800.0
1034,1034,16,1420643812.0
1035,1035,2,1420643816.0
1036,1036,7,1420643842.0
1037,1037,16,1420643862.0
1038,1038,4,1420643881.0
1039,1039,35,1420643925.0
1040,1040,19,1420643940.0
1041,1041,20,1420643943.0
1042,1042,8,1420643945.0
1043,1043,4,1420643956.0
1044,1044,6,1420643979.0
1045,1045,22,1420644022.0
1046,1046,16,1420644025.0
1047,1047,5,1420644030.0
1048,1048,10,1420644059.0
1049,1049,15,1420644072.0
1050,1050,18,1420644087.0
1051,1051,9,1420644091.0
1052,1052,21,1420644101.0
1053,1053,17,1420644120.0
1054,1054,20,1420644186.0
1055,1055,2,1420644212.0
1056,1056,9,1420644311.0
1057,1057,32,1420644323.0
1058,1058,35,1420644350.0
1059,1059,14,1420644364.0
1060,1060,24,1420644365.0
1061,1061,7,1420644376.0
1062,1062,3,1420644377.0
1063,1063,3,1420644382.0
1064,1064,3,1420644438.0
1065,1065,10,1420644475.0
